state,county,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url
North Carolina,Onslow County,Yes,2020-03-27,https://www.ncdhhs.gov/divisions/public-health/covid19/covid-19-businesses-and-employers,No,,,Yes,2020-03-14,https://www.nc.gov/covid-19/covid-19-executive-orders,No,,,Yes,2020-03-27,https://www.nc.gov/covid-19/covid-19-executive-orders,No,,,Yes,2020-03-23,https://www.nc.gov/covid-19/covid-19-executive-orders,No,,,Yes,2020-03-27,https://www.nc.gov/covid-19/covid-19-executive-orders,No,,
North Carolina,Orange County,Yes,2020-03-27,https://www.orangecountync.gov/2365/Stay-at-home-order,No,,,Yes,2020-03-16,https://nc50000429.schoolwires.net/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=30&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=3128&PageID=1,No,,,Yes,2020-03-14,https://www.unc.edu/posts/2020/03/14/message-from-university-leaders-on-students-remaining-off-campus/,No,,,Yes,2020-03-14,https://www.wcnc.com/article/news/health/coronavirus/charlotte-church-religious-worship-cancellations-closures-coroanvirus/275-a822e7ac-1307-4b5b-bf1f-e093e110007d,No,,,Yes,2020-03-27,https://www.orangecountync.gov/2365/Stay-at-home-order,No,,
North Carolina,Union County,Yes,2020-03-30,http://www.unioncountync.gov/news/statewide-stay-home-order-issued,No,,,Yes,2020-03-14,https://www.ucps.k12.nc.us/site/handlers/filedownload.ashx?moduleinstanceid=20271&dataid=49188&FileName=Coronavirus%20Update%20for%20March%2015.pdf,No,,,Yes,2020-03-14,https://www.wingate.edu/coronavirus,No,,,Yes,2020-03-16,https://charlottediocese.org/coronavirus-update/,No,,,Yes,2020-03-30,http://www.unioncountync.gov/news/statewide-stay-home-order-issued,No,,
North Carolina,Wake County,Yes,2020-03-27,http://www.wakegov.com/news/Lists/Posts/Post.aspx?ID=1200,No,,,Yes,2020-03-16,https://www.google.com/amp/s/abc11.com/amp/north-carolina-schools-nc-coronavirus-gov-cooper/6013439,No,,,Yes,2020-03-11,http://www.technicianonline.com/news/article_a2a3ae80-63e0-11ea-8fd6-6f058471193f.html,No,,,Yes,2020-03-15,https://www.newsobserver.com/news/coronavirus/article241208256.html,No,,,Yes,2020-03-30,https://governor.nc.gov/documents/executive-order-no-121,No,,
Ohio,Butler County,Yes,2020-03-15,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/governor-dewine-orders-ohio-bars-restaurants-to-close,No,,,Yes,2020-03-11,https://www.cincinnati.com/story/news/2020/03/12/coronavirus-impact-in-butler-county-whats-happening-in-schools-businesses-jail/5021283002/,No,,,Yes,2020-03-10,https://www.cincinnati.com/story/news/2020/03/10/miami-university-cincinnati-coronavirus-nku-ohio-state/5009003002/,No,,,Yes,2020-03-14,https://www.journal-news.com/news/butler-county-houses-worship-restrict-cancel-services-over-coronavirus-concerns/jXq0MSzm4lELbVruPhaTfI/,No,,,Yes,2020-03-15,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/governor-dewine-orders-ohio-bars-restaurants-to-close,No,,
Ohio,Cuyahoga County,Yes,2020-03-18,https://www.cleveland19.com/2020/03/17/cuyahoga-county-closing-all-government-buildings-public/,No,,,Yes,2020-03-15,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,No,,,Yes,2020-03-16,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,No,,,Yes,2020-03-28,News5cleveland.com,No,,,Yes,2020-03-23,Governor.ohio.gov,No,,
Ohio,Franklin County,Yes,2020-03-22,https://www.cleveland.com/open/2020/03/ohio-gov-mike-dewine-officially-orders-nonessential-businesses-closed-in-response-to-coronavirus.html,No,,,Yes,2020-03-16,https://www.usnews.com/news/education-news/articles/2020-03-12/ohio-gov-mike-dewine-orders-all-k-12-schools-closed,No,,,Yes,2020-03-09,https://fox8.com/wp-content/uploads/sites/12/2020/03/Coronavirus-Update-March-9.pdf,No,,,Yes,2020-03-16,https://www.lifesitenews.com/news/ohio-says-religious-gatherings-are-essential-business-bishops-cancel-mass-anyway,No,,,Yes,2020-03-24,https://www.laboremploymentlawblog.com/2020/03/articles/coronavirus/ohio-stay-at-home-order/,No,,
Ohio,Greene County,Yes,2020-03-25,https://www.fairborndailyherald.com/news/41381/county-taking-stay-at-home-order-very-seriously,No,,,Yes,2020-03-14,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/public-health-orders/order-the-closure-of-all-k-12-school-in-the-state-of-ohio,No,,,Yes,2020-03-24,https://www.wright.edu/coronavirus/article/covid-19-wright-state-dayton-campus-access-update,No,,,Yes,2020-03-16,https://behope.church/covid-19/,No,,,Yes,2020-03-22,https://coronavirus.ohio.gov/static/DirectorsOrderStayAtHome.pdf,No,,
Ohio,Hamilton County,Yes,2020-03-24,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/ohio-issues-stay-at-home-order-and-new-restrictions-placed-on-day-cares-for-children,No,,,Yes,2020-03-16,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/announces-school-closures,No,,,Yes,2020-03-10,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/recommends-limiting-large-indoor-gatherings,No,,,Yes,2020-03-14,https://www.indystar.com/story/news/health/2020/03/14/indiana-coronavirus-updates-news-latest-developments-covid-19/5024921002/,No,,,Yes,2020-03-24,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/ohio-issues-stay-at-home-order-and-new-restrictions-placed-on-day-cares-for-children,No,,
Ohio,Summit County,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,Yes,2020-03-16,https://www.cleveland.com/news/2020/03/ohio-gov-dewine-announces-3-week-spring-break-for-ohio-schools-to-control-coronavirus.html,No,,,Yes,2020-03-10,https://www.wkyc.com/article/news/health/coronavirus/university-of-akron-announces-it-will-stop-face-to-face-classes-due-to-coronavirus-threat/95-2e1fb833-3138-4a18-a235-492f30856a03,No,,,Yes,2020-03-07,https://www.beaconjournal.com/news/20200311/some-places-of-worship-cancel-services-in-summit-county,No,,,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,
Ohio,Trumbull County,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,,Yes,2020-03-16,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/announces-school-closures,No,,,Yes,2020-03-10,https://www.kent.edu/trumbull/coronavirus-updates-trumbull,No,,,Yes,2020-03-15,https://www.wfmj.com/story/41883355/coronavirus-related-closings-cancelations-adjustments,No,,,Yes,2020-03-23,https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,No,,
Ohio,Warren County,Yes,2020-03-24,https://www.cleveland.com/open/2020/03/ohio-gov-mike-dewine-officially-orders-nonessential-businesses-closed-in-response-to-coronavirus.html,No,,,Yes,2020-03-14,https://www.kingslocal.net/district-resources/coronavirus-31/,No,,,Yes,2020-03-24,https://www.wcpo.com/news/coronavirus/gov-dewine-orders-ohioans-to-stay-at-home-in-new-directive,No,,,Yes,2020-03-24,https://www.wcpo.com/news/coronavirus/gov-dewine-orders-ohioans-to-stay-at-home-in-new-directive,No,,,Yes,2020-03-24,https://www.wcpo.com/news/government/state-government/ohio-state-government-news/ohio-is-under-a-shelter-in-place-order-what-does-this-mean-for-me,No,,
Ohio,Washington County,Yes,2020-03-22,https://www.cleveland.com/open/2020/03/ohio-gov-mike-dewine-officially-orders-nonessential-businesses-closed-in-response-to-coronavirus.html,No,,,Yes,2020-03-12,https://www.usnews.com/news/education-news/articles/2020-03-12/ohio-gov-mike-dewine-orders-all-k-12-schools-closed,No,,,Yes,2020-03-23,https://www.mariettatimes.com/news/local-news/2020/03/valley-sees-flood-of-closures-as-coronavirus-worries-spread/,No,,,Yes,2020-03-12,https://www.wtap.com/content/news/MOV-postponements-cancelleations-related-to-coronavirus-568747031.html,No,,,Yes,2020-03-22,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/ohio-issues-stay-at-home-order-and-new-restrictions-placed-on-day-cares-for-children,No,,
Oklahoma,Cleveland County,Yes,2020-03-25,https://www.koco.com/article/covid-19-in-oklahoma-whats-considered-an-essential-or-nonessential-business/31918498#,No,,,Yes,2020-03-13,https://www.news9.com/story/41889176/spring-break-starts-early-as-several-okla-schools-close-due-to-coronavirus-covid19,No,,,Yes,2020-03-14,https://kfor.com/health/coronavirus/oklahoma-state-university-to-temporarily-hold-classes-online-amid-coronavirus-outbreak/,No,,,Yes,2020-03-13,https://kfor.com/health/coronavirus/oklahoma-churches-consider-suspending-sunday-services/,No,,,Yes,2020-03-16,https://www.okc.gov/Home/Components/News/News/3343/18,No,,
Oklahoma,Oklahoma County,Yes,2020-04-02,https://oklahoman.com/article/5659187/coronavirus-in-oklahoma-stitt-extends-nonessential-business-closures-to-all-77-counties,No,,,Yes,2020-03-17,https://oklahoman.com/article/5657756/all-oklahoma-public-schools-expected-to-close,No,,,Yes,2020-04-17,https://oklahoman.com/article/5657756/all-oklahoma-public-schools-expected-to-close,No,,,No,,,,,,Yes,2020-03-30,https://okpolicy.org/oklahomas-safety-requires-statewide-stay-at-home-order/,No,,
Oklahoma,Tulsa County,Yes,2020-03-25,https://www.cityoftulsa.org/press-room/coronavirus-covid-19-update-march-24/,No,,,Yes,2020-03-14,https://www.tulsaschools.org/parents-students/coronavirus,No,,,Yes,2020-03-11,https://www.kjrh.com/news/local-news/university-of-tulsa-implements-online-courses-amid-coronavirus-outbreak,No,,,Yes,2020-03-25,https://www.cityoftulsa.org/press-room/coronavirus-covid-19-update-march-24/,No,,,Yes,2020-03-29,https://www.newson6.com/story/41949474/tulsa-to-begin-shelter-in-place-order-sunday,No,,
Oklahoma,Woodward County,Yes,2020-03-25,https://www.fox23.com/news/local/still-happening-which-oklahoma-events-are-canceled-suspended-or-postponed/FXE4A4J56BA4HHUBIEQKI32T5I/,Yes,24-Apr-20,https://www.cityofwoodward-ok.gov/DocumentCenter/View/1013/Executive-Order-2020-03-April-24-2020,Yes,2020-03-17,https://www.facebook.com/WoodwardPS/photos/a.150550148484530/1382464691959730/?type=3&theater,No,,,Yes,2020-03-14,https://www.nwosu.edu/coronavirus,No,,,Yes,2020-03-21,https://www.facebook.com/livingwordwoodward/,Yes,1-May-20,https://www.cityofwoodward-ok.gov/DocumentCenter/View/1013/Executive-Order-2020-03-April-24-2020,No,,,,,
Oregon,Benton County,Yes,2020-03-24,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-14,https://www.csd509j.net/news/district-closed-march-16-31-due-to-covid-19-public-health-concerns/,No,,,Yes,2020-03-14,https://covid.oregonstate.edu/latest-updates/covid-19-response-require-remote-final-exams-remote-teaching,No,,,Yes,2020-03-17,https://d2y1pz2y630308.cloudfront.net/12494/documents/2020/3/Mass%20Cancellation%20and%20Drecee%20w%20Despensation%20031620%202-1.pdf,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,
Oregon,Clackamas County,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-16,https://www.nclack.k12.or.us/district/page/school-closure-resources,No,,,Yes,2020-03-17,https://www.theclackamasprint.net/news/ccc-campus-closure/,No,,,Yes,2020-03-13,https://c-ucc.org/,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,
Oregon,Deschutes County,Yes,2020-03-24,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-14,https://www.bend.k12.or.us/application/files/4315/8407/7809/Family_COVID-19_Closure_3-12-2020_FINAL.pdf,No,,,Yes,2020-03-14,https://www.cocc.edu/news/files/covid-19-update-3-13-20-pm.pdf,No,,,Yes,2020-03-13,https://ktvz.com/news/coronavirus/2020/03/13/c-o-covid-19-friday-notices-online-church-services-canceled-events/,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,
Oregon,Grant County,Yes,2020-03-24,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-14,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36164,No,,,Yes,2020-03-21,https://www.eou.edu/coronavirus/2020/03/18/march-18-2020-all-spring-term-classes-will-be-remote-access/,No,,,Yes,2020-03-18,https://www.dioceseofbaker.org/coronavirus-information,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,
Oregon,Jackson County,Yes,2020-03-24,https://jacksoncountyor.org/County/COVID-19-State-of-Emergency/statement-from-the-jackson-county-emergency-operations-center-1,No,,,Yes,2020-03-14,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36164,No,,,Yes,2020-03-21,https://news.sou.edu/2020/03/sou-goes-remote-for-spring-term-campus-closed-to-public/,No,,,Yes,2020-03-17,https://d2y1pz2y630308.cloudfront.net/12494/documents/2020/3/Mass%20Cancellation%20and%20Drecee%20w%20Despensation%20031620%202-1.pdf,No,,,Yes,2020-03-23,https://jacksoncountyor.org/County/COVID-19-State-of-Emergency/statement-from-the-jackson-county-emergency-operations-center-1,No,,
Oregon,Lane County,Yes,2020-03-23,https://www.oregon.gov/newsroom/Pages/NewsDetail.aspx?newsid=36240,No,,,Yes,2020-03-12,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,,Yes,2020-03-18,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,,Yes,2020-03-11,https://www.registerguard.com/news/20200311/how-lane-county-colleges-are-preparing-for-covid-19,No,,,Yes,2020-03-23,https://www.kdrv.com/content/news/Kate-Brown-announces-new-rules-to-slow-the-spread-of-COVID-19.html,No,,
Oregon,Lincoln County,Yes,2020-03-24,https://www.oregon.gov/gov/admin/Pages/eo_20-12.aspx,No,,,Yes,2020-03-14,https://lincoln.k12.or.us/2020/03/13/lcsd-closure-letter-march-13-2020/,No,,,Yes,2020-03-21,https://www.oregoncoastcc.org/college-coronavirus-response-update/,No,,,Yes,2020-03-17,https://d2y1pz2y630308.cloudfront.net/12494/documents/2020/3/Mass%20Cancellation%20and%20Drecee%20w%20Despensation%20031620%202-1.pdf,No,,,Yes,2020-03-23,https://www.oregon.gov/gov/admin/Pages/eo_20-12.aspx,No,,
Oregon,Malheur County,Yes,2020-03-24,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,,Yes,2020-03-14,https://www.malheurenterprise.com/posts/6886/malheur-county-schools-ordered-closed-by-governor-as-part-of-statewide-move-to-contain-coronavirus,No,,,Yes,2020-03-21,https://www.tvcc.cc/_media/documents/covid19/march19update.pdf,No,,,Yes,2020-03-18,https://www.dioceseofbaker.org/coronavirus-information,No,,,Yes,2020-03-23,https://govsite-assets.s3.amazonaws.com/jkAULYKcSh6DoDF8wBM0_EO%2020-12.pdf,No,,
Oregon,Multnomah County,Yes,2020-03-23,https://www.kptv.com/news/gov-kate-brown-s-executive-order-closes-various-business-prohibits/article_23b648dc-6d2f-11ea-befa-37a5dd3ed382.html,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-23,https://around.uoregon.edu/content/president-provost-respond-state-stay-home-order,No,,,Yes,2020-03-12,https://www.kgw.com/article/news/health/these-events-in-the-portlandvancouver-area-are-canceled-due-to-coronavirus-concerns/283-e2320b5c-adf9-471e-b0db-d242883591a5,No,,,Yes,2020-03-23,https://www.statesmanjournal.com/story/news/politics/2020/03/23/coronavirus-gov-kate-brown-orders-oregonians-stay-home-combat-covid-19/2899879001/,No,,
Oregon,Multnomah County,Yes,2020-03-23,https://www.kptv.com/news/gov-kate-brown-s-executive-order-closes-various-business-prohibits/article_23b648dc-6d2f-11ea-befa-37a5dd3ed382.html,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-23,https://around.uoregon.edu/content/president-provost-respond-state-stay-home-order,No,,,Yes,2020-03-12,https://www.kgw.com/article/news/health/these-events-in-the-portlandvancouver-area-are-canceled-due-to-coronavirus-concerns/283-e2320b5c-adf9-471e-b0db-d242883591a5,No,,,Yes,2020-03-23,https://www.statesmanjournal.com/story/news/politics/2020/03/23/coronavirus-gov-kate-brown-orders-oregonians-stay-home-combat-covid-19/2899879001/,No,,
Oregon,Washington County,Yes,2020-03-23,https://centraloregondaily.com/covid-19-gov-brown-orders-statewide-shutdown-non-essential-businesses-to-close/,No,,,Yes,2020-03-16,https://katu.com/news/local/gov-brown-orders-all-k-12-schools-to-close-statewide-for-two-weeks-due-to-coronavirus,No,,,Yes,2020-03-16,https://www.kgw.com/article/news/health/coronavirus/portland-area-schools-closed-coronavirus/283-57372367-c7af-4a6b-afcf-2103552db5e0,No,,,Yes,2020-03-17,https://www.oregon.gov/gov/Documents/executive_orders/eo_20-07.pdf,No,,,Yes,2020-03-23,https://www.opb.org/news/article/oregon-washington-northwest-coronavirus-cases-live-updates-march-23/,No,,
Pennsylvania,Adams County,Yes,2020-03-19,https://www.pa.gov/guides/responding-to-covid-19/#ForBusinesses,No,,,Yes,2020-03-16,https://www.media.pa.gov/pages/Education-details.aspx?newsid=811,No,,,Yes,2020-03-19,https://www.gettysburg.edu/coronavirus/,No,,,Yes,2020-03-14,https://www.pennlive.com/coronavirus/2020/03/coronavirus-cancelations-updated-list-of-postponements-more-in-central-pa.html,No,,,Yes,2020-04-01,https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-pennsylvania-on-statewide-stay-at-home-order-beginning-at-8-pm-tonight-most-prudent-option-to-stop-the-spread/,No,,
Pennsylvania,Allegheny County,Yes,2020-03-16,https://www.wtae.com/article/allegheny-county-calls-on-all-non-essential-businesses-to-close/31648999,No,,,Yes,2020-03-12,https://pittsburgh.cbslocal.com/2020/03/13/pittsburgh-schools-closed-coronavirus/,No,,,Yes,2020-03-07,https://pittsburgh.cbslocal.com/2020/03/11/university-of-pittsburgh-cancels-in-person-classes/,No,,,Yes,2020-03-13,http://bethshalompgh.org/religious-services/,No,,,Yes,2020-03-23,https://www.pghcitypaper.com/pittsburgh/stay-at-home-order-issued-for-allegheny-county-due-to-coronavirus-spread/Content?oid=17000976,No,,
Pennsylvania,Armstrong County,Yes,2020-03-17,https://triblive.com/news/pennsylvania/gov-wolf-orders-all-nonessential-pennsylvania-businesses-to-shut-down/,No,,,Yes,2020-03-14,https://www.governor.pa.gov/newsroom/governor-wolf-announces-closure-of-pennsylvania-schools/,No,,,Yes,2020-03-13,https://www.pennlive.com/coronavirus/2020/03/coronavirus-precautions-closing-some-school-campuses-pushing-others-online.html,No,,,Yes,2020-03-18,https://www.facebook.com/ManorChurchFordCity/photos/a.385995731466436/2820417381357580/?type=1&theater,No,,,Yes,2020-04-01,https://en.wikipedia.org/wiki/U.S._state_and_local_government_response_to_the_2020_coronavirus_pandemic#Pennsylvania,No,,
Pennsylvania,Beaver County,Yes,2020-03-19,https://www.inquirer.com/health/coronavirus/spl/pennsylvania-shutdown-lifesustaining-businesses-tom-wolf-shut-down-20200319.html,No,,,Yes,2020-03-16,https://www.media.pa.gov/pages/Education-details.aspx?newsid=812,No,,,Yes,2020-03-16,https://www.pennlive.com/coronavirus/2020/03/coronavirus-precautions-closing-some-school-campuses-pushing-others-online.html,No,,,Yes,2020-03-15,https://www.pghcitypaper.com/pittsburgh/a-comprehensive-list-of-pittsburgh-events-canceled-due-to-response-to-coronavirus/Content?oid=16927660,No,,,Yes,2020-04-01,https://www.governor.pa.gov/newsroom/gov-wolf-sec-of-health-pennsylvania-on-statewide-stay-at-home-order-beginning-at-8-pm-tonight-most-prudent-option-to-stop-the-spread/,No,,
